time,gFx,gFy,gFz,TgF
13:45:50:2880,0.1197,0.3151,0.8355,0.901
13:45:50:2980,0.1270,0.3151,0.8357,0.902
13:45:50:2980,0.1353,0.3173,0.8438,0.912
13:45:50:2990,0.1461,0.3210,0.8577,0.927
13:45:50:2990,0.1578,0.3234,0.8707,0.942
13:45:50:3010,0.1647,0.3239,0.8765,0.949
13:45:50:3030,0.1647,0.3239,0.8765,0.949
13:45:50:3070,0.1647,0.3239,0.8765,0.949
13:45:50:3090,0.1647,0.3239,0.8765,0.949
13:45:50:3120,0.1647,0.3239,0.8765,0.949
13:45:50:3140,0.1847,0.3176,0.9322,1.002
13:45:50:3170,0.1869,0.3191,0.9383,1.009
13:45:50:3190,0.1884,0.3215,0.9422,1.013
13:45:50:3210,0.1915,0.3256,0.9452,1.018
13:45:50:3230,0.1886,0.3300,0.9435,1.017
13:45:50:3260,0.1803,0.3322,0.9344,1.008
13:45:50:3290,0.1749,0.3359,0.9264,1.001
13:45:50:3310,0.1705,0.3403,0.9229,0.998
13:45:50:3340,0.1647,0.3449,0.9137,0.990
13:45:50:3360,0.1588,0.3474,0.9002,0.978
13:45:50:3390,0.1502,0.3489,0.8861,0.964
13:45:50:3410,0.1434,0.3523,0.8680,0.948
13:45:50:3430,0.1380,0.3547,0.8497,0.931
13:45:50:3449,0.1314,0.3572,0.8235,0.907
13:45:50:3489,0.1278,0.3586,0.7984,0.884
13:45:50:3510,0.1305,0.3623,0.7786,0.869
13:45:50:3530,0.1395,0.3699,0.7580,0.855
13:45:50:3560,0.1461,0.3747,0.7336,0.837
13:45:50:3590,0.1512,0.3774,0.7104,0.819
13:45:50:3600,0.1639,0.3855,0.6945,0.811
13:45:50:3630,0.1815,0.3958,0.6916,0.817
13:45:50:3650,0.1954,0.4036,0.6852,0.819
13:45:50:3690,0.2057,0.4116,0.6667,0.810
13:45:50:3710,0.2120,0.4185,0.6530,0.804
13:45:50:3730,0.2250,0.4251,0.6427,0.803
13:45:50:3750,0.2514,0.4353,0.6515,0.823
13:45:50:3830,0.2748,0.4463,0.6694,0.850
13:45:50:3830,0.2768,0.4502,0.6608,0.846
13:45:50:3830,0.2707,0.4485,0.6413,0.828
13:45:50:3850,0.2726,0.4478,0.6327,0.822
13:45:50:3880,0.2778,0.4488,0.6308,0.822
13:45:50:3900,0.2836,0.4510,0.6359,0.830
13:45:50:3920,0.2822,0.4546,0.6396,0.834
13:45:50:3950,0.2741,0.4588,0.6379,0.832
13:45:50:3970,0.2677,0.4600,0.6364,0.830
13:45:50:4000,0.2648,0.4578,0.6376,0.828
13:45:50:4020,0.2624,0.4559,0.6435,0.831
13:45:50:4040,0.2580,0.4534,0.6510,0.834
13:45:50:4069,0.2541,0.4490,0.6591,0.837
13:45:50:4089,0.2511,0.4439,0.6708,0.843
13:45:50:4130,0.2467,0.4397,0.6860,0.851
13:45:50:4140,0.2428,0.4363,0.7033,0.863
13:45:50:4180,0.2397,0.4336,0.7258,0.879
13:45:50:4190,0.2365,0.4275,0.7537,0.898
13:45:50:4210,0.2323,0.4202,0.7815,0.917
13:45:50:4240,0.2301,0.4182,0.8098,0.940
13:45:50:4260,0.2277,0.4175,0.8409,0.966
13:45:50:4290,0.2228,0.4153,0.8716,0.991
13:45:50:4310,0.2172,0.4141,0.8975,1.012
13:45:50:4340,0.2113,0.4124,0.9178,1.028
13:45:50:4360,0.2069,0.4109,0.9364,1.043
13:45:50:4390,0.2025,0.4099,0.9528,1.057
13:45:50:4410,0.1959,0.4090,0.9637,1.065
13:45:50:4430,0.1881,0.4065,0.9725,1.071
13:45:50:4450,0.1783,0.4014,0.9879,1.081
13:45:50:4480,0.1678,0.4031,1.0129,1.103
13:45:50:4510,0.1649,0.4041,1.0097,1.100
13:45:50:4530,0.1688,0.4028,0.9721,1.066
13:45:50:4560,0.1676,0.4028,0.9437,1.040
13:45:50:4580,0.1617,0.4024,0.9276,1.024
13:45:50:4610,0.1551,0.4002,0.9083,1.005
13:45:50:4630,0.1488,0.3962,0.8873,0.983
13:45:50:4650,0.1488,0.3980,0.8694,0.968
13:45:50:4680,0.1529,0.4077,0.8543,0.959
13:45:50:4710,0.1581,0.4202,0.8377,0.950
13:45:50:4730,0.1625,0.4285,0.8206,0.940
13:45:50:4750,0.1666,0.4348,0.8030,0.928
13:45:50:4770,0.1727,0.4471,0.7830,0.918
13:45:50:4800,0.1800,0.4642,0.7637,0.912
13:45:50:4820,0.1844,0.4732,0.7480,0.904
13:45:50:4850,0.1840,0.4695,0.7358,0.892
13:45:50:4880,0.1869,0.4661,0.7246,0.882
13:45:50:4900,0.1935,0.4661,0.7153,0.875
13:45:50:4930,0.1998,0.4730,0.7038,0.871
13:45:50:4950,0.2055,0.4803,0.6877,0.864
13:45:50:4980,0.2072,0.4810,0.6782,0.857
13:45:50:5000,0.2069,0.4854,0.6735,0.856
13:45:50:5020,0.2074,0.4945,0.6660,0.855
13:45:50:5040,0.2094,0.5054,0.6584,0.856
13:45:50:5070,0.2079,0.5135,0.6501,0.854
13:45:50:5090,0.2011,0.5138,0.6418,0.846
13:45:50:5120,0.1927,0.5135,0.6347,0.839
13:45:50:5150,0.1849,0.5169,0.6237,0.831
13:45:50:5170,0.1796,0.5189,0.6134,0.823
13:45:50:5190,0.1732,0.5199,0.6078,0.818
13:45:50:5210,0.1671,0.5186,0.6049,0.814
13:45:50:5240,0.1603,0.5169,0.6054,0.812
13:45:50:5270,0.1537,0.5164,0.6022,0.808
13:45:50:5290,0.1485,0.5206,0.5949,0.804
13:45:50:5320,0.1378,0.5235,0.5900,0.801
13:45:50:5340,0.1256,0.5196,0.5897,0.796
13:45:50:5370,0.1195,0.5167,0.5936,0.796
13:45:50:5390,0.1146,0.5157,0.6002,0.800
13:45:50:5410,0.1082,0.5113,0.6046,0.799
13:45:50:5430,0.1060,0.5064,0.6105,0.800
13:45:50:5460,0.1126,0.5023,0.6217,0.807
13:45:50:5490,0.1168,0.5028,0.6364,0.819
13:45:50:5510,0.1163,0.5108,0.6498,0.835
13:45:50:5560,0.1217,0.5206,0.6616,0.851
13:45:50:5560,0.1265,0.5250,0.6779,0.867
13:45:50:5590,0.1270,0.5267,0.6923,0.879
13:45:50:5610,0.1297,0.5326,0.6989,0.888
13:45:50:5629,0.1380,0.5440,0.7141,0.908
13:45:50:5649,0.1449,0.5538,0.7309,0.928
13:45:50:5689,0.1485,0.5580,0.7346,0.934
13:45:50:5709,0.1537,0.5621,0.7368,0.939
13:45:50:5729,0.1617,0.5621,0.7439,0.946
13:45:50:5750,0.1769,0.5663,0.7497,0.956
13:45:50:5780,0.1920,0.5765,0.7519,0.967
13:45:50:5800,0.2006,0.5807,0.7532,0.972
13:45:50:5820,0.2101,0.5853,0.7595,0.982
13:45:50:5850,0.2160,0.5934,0.7715,0.997
13:45:50:5880,0.2123,0.6012,0.7798,1.007
13:45:50:5900,0.2103,0.6132,0.7835,1.017
13:45:50:5930,0.2142,0.6288,0.7822,1.026
13:45:50:5950,0.2140,0.6413,0.7783,1.031
13:45:50:5980,0.2015,0.6476,0.7688,1.025
13:45:50:6000,0.1818,0.6491,0.7392,1.000
13:45:50:6020,0.1593,0.6506,0.6831,0.957
13:45:50:6040,0.1395,0.6518,0.6249,0.914
13:45:50:6080,0.1234,0.6501,0.5836,0.882
13:45:50:6100,0.1090,0.6471,0.5524,0.858
13:45:50:6130,0.0943,0.6432,0.5299,0.839
13:45:50:6150,0.0828,0.6383,0.5101,0.821
13:45:50:6170,0.0777,0.6352,0.4964,0.810
13:45:50:6190,0.0767,0.6344,0.4927,0.807
13:45:50:6210,0.0762,0.6344,0.4984,0.810
13:45:50:6240,0.0708,0.6347,0.5067,0.815
13:45:50:6280,0.0650,0.6354,0.5067,0.815
13:45:50:6290,0.0572,0.6366,0.5111,0.818
13:45:50:6310,0.0462,0.6376,0.5130,0.820
13:45:50:6350,0.0388,0.6393,0.5089,0.818
13:45:50:6370,0.0332,0.6408,0.5103,0.820
13:45:50:6390,0.0252,0.6418,0.5191,0.826
13:45:50:6410,0.0164,0.6432,0.5382,0.839
13:45:50:6430,0.0098,0.6410,0.5621,0.853
13:45:50:6460,0.0044,0.6364,0.5885,0.867
13:45:50:6490,-0.0034,0.6303,0.6151,0.881
13:45:50:6510,-0.0154,0.6220,0.6396,0.892
13:45:50:6540,-0.0315,0.6139,0.6540,0.898
13:45:50:6560,-0.0454,0.6051,0.6645,0.900
13:45:50:6590,-0.0533,0.5973,0.6774,0.905
13:45:50:6610,-0.0564,0.5912,0.6882,0.909
13:45:50:6630,-0.0577,0.5848,0.6977,0.912
13:45:50:6650,-0.0608,0.5807,0.7058,0.916
13:45:50:6690,-0.0611,0.5780,0.7109,0.918
13:45:50:6710,-0.0596,0.5748,0.7116,0.917
13:45:50:6730,-0.0577,0.5690,0.7109,0.912
13:45:50:6760,-0.0537,0.5631,0.7087,0.907
13:45:50:6780,-0.0523,0.5592,0.7031,0.900
13:45:50:6810,-0.0513,0.5555,0.6982,0.894
13:45:50:6830,-0.0501,0.5511,0.6982,0.891
13:45:50:6850,-0.0503,0.5484,0.6992,0.890
13:45:50:6889,-0.0525,0.5489,0.7002,0.891
13:45:50:6909,-0.0557,0.5484,0.6999,0.891
13:45:50:6939,-0.0584,0.5494,0.6992,0.891
13:45:50:6959,-0.0616,0.5521,0.7006,0.894
13:45:50:6979,-0.0621,0.5555,0.7014,0.897
13:45:50:7000,-0.0623,0.5560,0.7038,0.899
13:45:50:7020,-0.0638,0.5560,0.7089,0.903
13:45:50:7050,-0.0635,0.5577,0.7109,0.906
13:45:50:7080,-0.0623,0.5604,0.7114,0.908
13:45:50:7110,-0.0613,0.5624,0.7116,0.909
13:45:50:7130,-0.0589,0.5624,0.7116,0.909
13:45:50:7150,-0.0550,0.5629,0.7129,0.910
13:45:50:7170,-0.0508,0.5624,0.7143,0.911
13:45:50:7200,-0.0479,0.5611,0.7168,0.912
13:45:50:7220,-0.0462,0.5607,0.7195,0.913
13:45:50:7240,-0.0442,0.5582,0.7204,0.912
13:45:50:7270,-0.0447,0.5536,0.7229,0.912
13:45:50:7300,-0.0454,0.5506,0.7260,0.912
13:45:50:7320,-0.0447,0.5489,0.7290,0.914
13:45:50:7350,-0.0440,0.5467,0.7324,0.915
13:45:50:7370,-0.0418,0.5450,0.7329,0.914
13:45:50:7400,-0.0391,0.5458,0.7326,0.914
13:45:50:7420,-0.0376,0.5465,0.7331,0.915
13:45:50:7440,-0.0359,0.5460,0.7319,0.914
13:45:50:7470,-0.0340,0.5448,0.7287,0.910
13:45:50:7490,-0.0313,0.5433,0.7251,0.907
13:45:50:7520,-0.0291,0.5416,0.7229,0.904
13:45:50:7540,-0.0286,0.5401,0.7212,0.901
13:45:50:7570,-0.0269,0.5404,0.7177,0.899
13:45:50:7590,-0.0230,0.5399,0.7133,0.895
13:45:50:7620,-0.0176,0.5384,0.7097,0.891
13:45:50:7630,-0.0117,0.5382,0.7077,0.889
13:45:50:7670,-0.0073,0.5379,0.7094,0.890
13:45:50:7690,-0.0042,0.5345,0.7155,0.893
13:45:50:7720,0.0015,0.5338,0.7258,0.901
13:45:50:7740,0.0083,0.5357,0.7380,0.912
13:45:50:7760,0.0129,0.5362,0.7495,0.922
13:45:50:7780,0.0154,0.5362,0.7573,0.928
13:45:50:7820,0.0154,0.5370,0.7637,0.934
13:45:50:7830,0.0147,0.5357,0.7700,0.938
13:45:50:7850,0.0154,0.5328,0.7756,0.941
13:45:50:7880,0.0149,0.5316,0.7822,0.946
13:45:50:7910,0.0117,0.5299,0.7923,0.953
13:45:50:7930,0.0098,0.5255,0.8025,0.959
13:45:50:7960,0.0078,0.5204,0.8133,0.966
13:45:50:7980,0.0049,0.5145,0.8230,0.971
13:45:50:8000,0.0027,0.5084,0.8313,0.974
13:45:50:8020,0.0027,0.5052,0.8399,0.980
13:45:50:8050,0.0054,0.5054,0.8487,0.988
13:45:50:8080,0.0078,0.5050,0.8560,0.994
13:45:50:8100,0.0112,0.5064,0.8616,1.000
13:45:50:8129,0.0171,0.5103,0.8633,1.003
13:45:50:8159,0.0247,0.5155,0.8589,1.002
13:45:50:8179,0.0347,0.5206,0.8494,0.997
13:45:50:8200,0.0476,0.5277,0.8377,0.991
13:45:50:8220,0.0630,0.5392,0.8260,0.988
13:45:50:8240,0.0789,0.5514,0.8128,0.985
13:45:50:8280,0.0945,0.5621,0.7947,0.978
13:45:50:8300,0.1102,0.5743,0.7759,0.972
13:45:50:8320,0.1261,0.5883,0.7598,0.969
13:45:50:8350,0.1412,0.5997,0.7409,0.964
13:45:50:8370,0.1573,0.6107,0.7192,0.957
13:45:50:8400,0.1735,0.6198,0.7021,0.952
13:45:50:8420,0.1884,0.6259,0.6892,0.950
13:45:50:8440,0.2008,0.6305,0.6794,0.948
13:45:50:8470,0.2108,0.6317,0.6752,0.948
13:45:50:8490,0.2208,0.6325,0.6747,0.951
13:45:50:8520,0.2287,0.6342,0.6765,0.955
13:45:50:8540,0.2331,0.6339,0.6826,0.960
13:45:50:8570,0.2355,0.6330,0.6901,0.966
13:45:50:8590,0.2360,0.6325,0.6962,0.970
13:45:50:8610,0.2328,0.6308,0.7021,0.972
13:45:50:8640,0.2287,0.6298,0.7085,0.975
13:45:50:8670,0.2270,0.6298,0.7170,0.981
13:45:50:8690,0.2240,0.6315,0.7280,0.989
13:45:50:8710,0.2206,0.6339,0.7419,1.001
13:45:50:8740,0.2169,0.6342,0.7554,1.010
13:45:50:8760,0.2133,0.6347,0.7668,1.018
13:45:50:8780,0.2130,0.6330,0.7776,1.025
13:45:50:8810,0.2147,0.6305,0.7886,1.032
13:45:50:8830,0.2177,0.6281,0.8040,1.043
13:45:50:8850,0.2216,0.6252,0.8203,1.055
13:45:50:8880,0.2270,0.6208,0.8335,1.064
13:45:50:8910,0.2316,0.6159,0.8443,1.070
13:45:50:8930,0.2357,0.6124,0.8538,1.077
13:45:50:8960,0.2399,0.6088,0.8589,1.080
13:45:50:8980,0.2445,0.6054,0.8607,1.080
13:45:50:9000,0.2494,0.6027,0.8604,1.080
13:45:50:9030,0.2531,0.5997,0.8570,1.076
13:45:50:9050,0.2577,0.5985,0.8523,1.073
13:45:50:9080,0.2621,0.5973,0.8453,1.068
13:45:50:9110,0.2655,0.5934,0.8357,1.059
13:45:50:9140,0.2680,0.5910,0.8269,1.051
13:45:50:9160,0.2682,0.5890,0.8203,1.045
13:45:50:9180,0.2687,0.5846,0.8120,1.036
13:45:50:9200,0.2697,0.5807,0.8045,1.028
13:45:50:9220,0.2685,0.5768,0.8001,1.022
13:45:50:9250,0.2670,0.5719,0.7976,1.017
13:45:50:9290,0.2663,0.5670,0.7984,1.015
13:45:50:9300,0.2663,0.5641,0.7988,1.014
13:45:50:9330,0.2687,0.5624,0.8023,1.016
13:45:50:9350,0.2731,0.5616,0.8108,1.023
13:45:50:9370,0.2790,0.5624,0.8208,1.033
13:45:50:9400,0.2863,0.5631,0.8321,1.045
13:45:50:9420,0.2936,0.5629,0.8450,1.057
13:45:50:9440,0.2985,0.5614,0.8616,1.071
13:45:50:9470,0.3015,0.5589,0.8785,1.084
13:45:50:9500,0.3029,0.5570,0.8941,1.096
13:45:50:9520,0.3037,0.5543,0.9090,1.107
13:45:50:9540,0.3024,0.5514,0.9229,1.117
13:45:50:9570,0.3005,0.5506,0.9347,1.126
13:45:50:9590,0.2980,0.5502,0.9430,1.132
13:45:50:9610,0.2939,0.5497,0.9488,1.135
13:45:50:9640,0.2919,0.5502,0.9552,1.140
13:45:50:9660,0.2905,0.5519,0.9601,1.145
13:45:50:9690,0.2883,0.5536,0.9613,1.146
13:45:50:9720,0.2851,0.5553,0.9615,1.146
13:45:50:9740,0.2817,0.5570,0.9603,1.145
13:45:50:9760,0.2805,0.5570,0.9564,1.142
13:45:50:9780,0.2812,0.5550,0.9523,1.138
13:45:50:9810,0.2831,0.5509,0.9484,1.133
13:45:50:9830,0.2824,0.5448,0.9437,1.126
13:45:50:9850,0.2768,0.5389,0.9366,1.115
13:45:50:9880,0.2682,0.5345,0.9271,1.103
13:45:50:9920,0.2587,0.5340,0.9193,1.094
13:45:50:9940,0.2497,0.5343,0.9132,1.087
13:45:50:9960,0.2416,0.5350,0.9054,1.079
13:45:50:9980,0.2350,0.5377,0.8978,1.073
13:45:51:0000,0.2301,0.5399,0.8927,1.068
13:45:51:0030,0.2257,0.5421,0.8878,1.064
13:45:51:0060,0.2218,0.5418,0.8831,1.060
13:45:51:0090,0.2182,0.5396,0.8807,1.056
13:45:51:0110,0.2140,0.5370,0.8807,1.053
13:45:51:0140,0.2079,0.5333,0.8814,1.051
13:45:51:0160,0.2001,0.5284,0.8824,1.048
13:45:51:0180,0.1925,0.5233,0.8861,1.047
13:45:51:0200,0.1844,0.5172,0.8912,1.047
13:45:51:0230,0.1774,0.5116,0.8978,1.048
13:45:51:0260,0.1691,0.5074,0.9024,1.049
13:45:51:0300,0.1595,0.5040,0.9058,1.049
13:45:51:0310,0.1522,0.4998,0.9120,1.051
13:45:51:0330,0.1449,0.4942,0.9193,1.054
13:45:51:0350,0.1373,0.4896,0.9264,1.057
13:45:51:0380,0.1307,0.4857,0.9337,1.061
13:45:51:0400,0.1251,0.4813,0.9418,1.065
13:45:51:0429,0.1202,0.4771,0.9510,1.071
13:45:51:0450,0.1170,0.4720,0.9637,1.079
13:45:51:0480,0.1173,0.4666,0.9774,1.089
13:45:51:0500,0.1214,0.4617,0.9909,1.100
13:45:51:0530,0.1273,0.4566,1.0065,1.113
13:45:51:0550,0.1327,0.4515,1.0202,1.123
13:45:51:0580,0.1375,0.4485,1.0287,1.131
13:45:51:0600,0.1429,0.4446,1.0368,1.137
13:45:51:0620,0.1488,0.4402,1.0463,1.145
13:45:51:0640,0.1546,0.4366,1.0566,1.154
13:45:51:0670,0.1595,0.4322,1.0664,1.162
13:45:51:0690,0.1639,0.4287,1.0773,1.171
13:45:51:0720,0.1686,0.4263,1.0869,1.180
13:45:51:0740,0.1698,0.4231,1.0962,1.187
13:45:51:0760,0.1693,0.4195,1.1064,1.195
13:45:51:0790,0.1693,0.4155,1.1135,1.201
13:45:51:0810,0.1669,0.4109,1.1159,1.201
13:45:51:0840,0.1642,0.4055,1.1152,1.198
13:45:51:0859,0.1615,0.4004,1.1137,1.194
13:45:51:0890,0.1585,0.3958,1.1106,1.190
13:45:51:0920,0.1542,0.3914,1.1025,1.180
13:45:51:0940,0.1488,0.3870,1.0869,1.163
13:45:51:0970,0.1441,0.3855,1.0673,1.144
13:45:51:0990,0.1412,0.3855,1.0510,1.128
13:45:51:1010,0.1395,0.3838,1.0434,1.120
13:45:51:1030,0.1410,0.3804,1.0368,1.113
13:45:51:1050,0.1498,0.3765,1.0263,1.103
13:45:51:1100,0.1583,0.3721,1.0163,1.094
13:45:51:1120,0.1661,0.3669,1.0033,1.081
13:45:51:1140,0.1730,0.3623,0.9870,1.065
13:45:51:1210,0.1769,0.3591,0.9691,1.049
13:45:51:1220,0.1791,0.3574,0.9525,1.033
13:45:51:1220,0.1808,0.3545,0.9376,1.019
13:45:51:1240,0.1869,0.3520,0.9310,1.013
13:45:51:1270,0.1910,0.3511,0.9242,1.007
13:45:51:1320,0.1876,0.3520,0.9032,0.987
13:45:51:1340,0.1810,0.3520,0.8768,0.962
13:45:51:1340,0.1756,0.3493,0.8550,0.940
13:45:51:1370,0.1700,0.3479,0.8367,0.922
13:45:51:1390,0.1686,0.3489,0.8225,0.909
13:45:51:1400,0.1671,0.3515,0.8111,0.900
13:45:51:1460,0.1607,0.3542,0.7981,0.888
13:45:51:1470,0.1561,0.3569,0.7857,0.877
13:45:51:1480,0.1517,0.3596,0.7771,0.870
13:45:51:1520,0.1471,0.3616,0.7717,0.865
13:45:51:1530,0.1412,0.3647,0.7683,0.862
13:45:51:1550,0.1339,0.3686,0.7666,0.861
13:45:51:1580,0.1263,0.3735,0.7673,0.863
13:45:51:1600,0.1175,0.3804,0.7678,0.865
13:45:51:1630,0.1092,0.3872,0.7668,0.866
13:45:51:1640,0.1014,0.3933,0.7620,0.863
13:45:51:1670,0.0933,0.3994,0.7539,0.858
13:45:51:1690,0.0879,0.4060,0.7451,0.853
13:45:51:1719,0.0843,0.4090,0.7319,0.843
13:45:51:1750,0.0811,0.4109,0.7160,0.830
13:45:51:1760,0.0799,0.4131,0.6999,0.817
13:45:51:1790,0.0792,0.4151,0.6877,0.807
13:45:51:1820,0.0789,0.4212,0.6750,0.800
13:45:51:1840,0.0784,0.4275,0.6613,0.791
13:45:51:1870,0.0774,0.4319,0.6486,0.783
13:45:51:1890,0.0792,0.4380,0.6344,0.775
13:45:51:1920,0.0865,0.4473,0.6247,0.773
13:45:51:1940,0.0982,0.4610,0.6225,0.781
13:45:51:1980,0.1070,0.4712,0.6181,0.785
13:45:51:1990,0.1104,0.4754,0.6112,0.782
13:45:51:2010,0.1104,0.4788,0.6083,0.782
13:45:51:2030,0.1104,0.4798,0.6098,0.784
13:45:51:2050,0.1158,0.4803,0.6181,0.791
13:45:51:2090,0.1265,0.4827,0.6352,0.808
13:45:51:2120,0.1380,0.4888,0.6564,0.830
13:45:51:2140,0.1414,0.4940,0.6686,0.843
13:45:51:2160,0.1412,0.4954,0.6750,0.849
13:45:51:2180,0.1468,0.4993,0.6852,0.861
13:45:51:2200,0.1502,0.5023,0.7016,0.876
13:45:51:2230,0.1539,0.5057,0.7165,0.890
13:45:51:2250,0.1603,0.5106,0.7282,0.904
13:45:51:2290,0.1610,0.5118,0.7319,0.907
13:45:51:2310,0.1639,0.5147,0.7292,0.908
13:45:51:2330,0.1730,0.5191,0.7280,0.911
13:45:51:2360,0.1781,0.5182,0.7219,0.906
13:45:51:2380,0.1766,0.5142,0.7119,0.896
13:45:51:2400,0.1764,0.5128,0.7099,0.893
13:45:51:2430,0.1793,0.5155,0.7195,0.903
13:45:51:2450,0.1800,0.5201,0.7339,0.917
13:45:51:2480,0.1774,0.5225,0.7527,0.933
13:45:51:2500,0.1744,0.5213,0.7781,0.953
13:45:51:2530,0.1717,0.5191,0.8103,0.978
13:45:51:2550,0.1673,0.5150,0.9000,1.050
13:45:51:2580,0.1901,0.5243,0.9669,1.116
13:45:51:2640,0.2353,0.5338,0.8692,1.047
13:45:51:2650,0.2477,0.5311,0.7688,0.967
13:45:51:2650,0.2199,0.5384,0.8010,0.990
13:45:51:2670,0.1752,0.5589,0.8758,1.054
13:45:51:2760,0.1331,0.5780,0.9444,1.115
13:45:51:2780,0.1046,0.5831,0.9916,1.155
13:45:51:2790,0.0860,0.5831,1.0092,1.169
13:45:51:2790,0.0757,0.5875,1.0190,1.179
13:45:51:2800,0.0713,0.5932,1.0231,1.185
13:45:51:2839,0.0655,0.5951,1.0260,1.188
13:45:51:2839,0.0594,0.5936,1.0292,1.190
13:45:51:2859,0.0528,0.5868,1.0236,1.181
13:45:51:2890,0.0428,0.5768,1.0163,1.169
13:45:51:2920,0.0247,0.5675,1.0092,1.158
13:45:51:2940,0.0039,0.5587,1.0060,1.151
13:45:51:2980,-0.0103,0.5536,1.0067,1.149
13:45:51:3000,-0.0178,0.5524,1.0070,1.149
13:45:51:3020,-0.0186,0.5514,1.0058,1.147
13:45:51:3040,-0.0129,0.5497,0.9967,1.138
13:45:51:3060,-0.0059,0.5487,0.9835,1.126
13:45:51:3100,0.0002,0.5477,0.9703,1.114
13:45:51:3120,0.0034,0.5492,0.9559,1.102
13:45:51:3170,0.0039,0.5524,0.9452,1.095
13:45:51:3170,0.0024,0.5543,0.9403,1.092
13:45:51:3190,-0.0020,0.5553,0.9374,1.089
13:45:51:3210,-0.0071,0.5572,0.9403,1.093
13:45:51:3230,-0.0073,0.5575,0.9508,1.102
13:45:51:3290,-0.0044,0.5553,0.9620,1.111
13:45:51:3310,0.0010,0.5565,0.9694,1.118
13:45:51:3330,0.0086,0.5597,0.9716,1.121
13:45:51:3459,0.0164,0.5660,0.9657,1.119
13:45:51:3469,0.0232,0.5734,0.9567,1.116
13:45:51:3479,0.0259,0.5751,0.9498,1.111
13:45:51:3479,0.0225,0.5724,0.9442,1.104
13:45:51:3479,0.0149,0.5631,0.9391,1.095
13:45:51:3489,0.0010,0.5421,0.9337,1.080
13:45:51:3489,-0.0144,0.5233,0.9256,1.063
13:45:51:3500,-0.0227,0.5221,0.9164,1.055
13:45:51:3530,-0.0278,0.5265,0.9110,1.053
13:45:51:3550,-0.0325,0.5247,0.9083,1.049
13:45:51:3650,-0.0371,0.5225,0.9071,1.047
13:45:51:3650,-0.0413,0.5233,0.9107,1.051
13:45:51:3660,-0.0469,0.5230,0.9178,1.057
13:45:51:3660,-0.0535,0.5208,0.9264,1.064
13:45:51:3690,-0.0623,0.5164,0.9352,1.070
13:45:51:3770,-0.0718,0.5098,0.9422,1.074
13:45:51:3780,-0.0804,0.5067,0.9447,1.075
13:45:51:3790,-0.0879,0.5047,0.9440,1.074
13:45:51:3790,-0.0933,0.5008,0.9371,1.067
13:45:51:3800,-0.0980,0.4979,0.9247,1.055
13:45:51:3820,-0.1021,0.4947,0.9102,1.041
13:45:51:3840,-0.1065,0.4876,0.8953,1.025
13:45:51:3880,-0.1129,0.4781,0.8802,1.008
13:45:51:3890,-0.1168,0.4725,0.8616,0.990
13:45:51:3970,-0.1214,0.4681,0.8443,0.973
13:45:51:3990,-0.1258,0.4651,0.8274,0.958
13:45:51:3990,-0.1248,0.4666,0.8084,0.942
13:45:51:4010,-0.1219,0.4690,0.7942,0.930
13:45:51:4050,-0.1173,0.4722,0.7871,0.925
13:45:51:4069,-0.1119,0.4766,0.7837,0.924
13:45:51:4089,-0.1068,0.4815,0.7827,0.925
13:45:51:4100,-0.0994,0.4871,0.7817,0.926
13:45:51:4130,-0.0875,0.4967,0.7808,0.929
13:45:51:4140,-0.0711,0.5094,0.7817,0.936
13:45:51:4190,-0.0550,0.5208,0.7847,0.943
13:45:51:4210,-0.0403,0.5309,0.7869,0.950
13:45:51:4220,-0.0291,0.5426,0.7876,0.957
13:45:51:4230,-0.0230,0.5499,0.7864,0.960
13:45:51:4280,-0.0205,0.5487,0.7773,0.952
13:45:51:4300,-0.0195,0.5458,0.7632,0.938
13:45:51:4310,-0.0183,0.5438,0.7463,0.924
13:45:51:4340,-0.0210,0.5406,0.7248,0.904
13:45:51:4360,-0.0274,0.5394,0.6980,0.883
13:45:51:4390,-0.0347,0.5404,0.6706,0.862
13:45:51:4410,-0.0410,0.5404,0.6474,0.844
13:45:51:4440,-0.0464,0.5389,0.6269,0.828
13:45:51:4460,-0.0508,0.5377,0.6090,0.814
13:45:51:4490,-0.0511,0.5367,0.5968,0.804
13:45:51:4510,-0.0479,0.5335,0.5919,0.798
13:45:51:4530,-0.0440,0.5155,0.5712,0.771
13:45:51:4560,-0.0164,0.5101,0.5714,0.766
13:45:51:4590,0.0213,0.5260,0.5873,0.789
13:45:51:4610,0.0371,0.5375,0.5765,0.789
13:45:51:4640,0.0481,0.5553,0.5941,0.815
13:45:51:4650,0.0562,0.5673,0.6435,0.860
13:45:51:4680,0.0682,0.5604,0.6791,0.883
13:45:51:4740,0.0782,0.5538,0.7045,0.900
13:45:51:4750,0.0701,0.5629,0.7285,0.923
13:45:51:4760,0.0537,0.5826,0.7439,0.946
13:45:51:4770,0.0428,0.6032,0.7468,0.961
13:45:51:4800,0.0398,0.6190,0.7378,0.964
13:45:51:4830,0.0384,0.6271,0.7207,0.956
13:45:51:4840,0.0374,0.6266,0.7016,0.941
13:45:51:4870,0.0362,0.6176,0.6911,0.928
13:45:51:4890,0.0349,0.6034,0.6921,0.919
13:45:51:4930,0.0340,0.5856,0.7014,0.914
13:45:51:4950,0.0315,0.5695,0.7116,0.912
13:45:51:4980,0.0266,0.5624,0.7170,0.912
